tech,workgroup,product_family,contract,title,script_name,sr_severity,sr_id,feature,theater,tech_dnac,subtech,company,_id,time,report_date
DNA___Software_Defined_Access,NULL,INFRA,92168789,Cisco DNAC Upgrade,sda_new_case_1,3,684676535,SDA,AMER,DNA_Software_Defined_Access,Assurance,COX_COMMUNICATIONS___CC_DUKE_DR,5b294d88204a5f0014e2cb58,2018-06-19T18:38:00.406Z,2018-06-19
DNA___Software_Defined_Access,NULL,SDNMGMT,200932497,TEST,sda_new_case_1,3,684800207,SDA,AMER,DNA_Software_Defined_Access,Assurance,ROCHESTER_GAS_&AMP;_ELECT_CORP,5b44c47c53c5df001e3712da,2018-07-10T14:36:44.996Z,2018-07-10
DNA___Software_Defined_Access,NULL,NULL,NULL,Unable to provision sensors,sda_new_case_1,3,684731754,SDA,AMER,DNA_Software_Defined_Access,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b350f2b7abfe6001f26340f,2018-06-28T16:39:07.744Z,2018-06-28
DNA___Software_Defined_Access,NULL,AIRDNA,200311229,DNA-C Software Updates not working,sda_new_case_1,3,684967960,SDA,APAC,DNA_Software_Defined_Access,Assurance,DEAKIN_UNIVERSITY_MIKE_ARAKILO_HE3.100_WS22___0352,5b67c978f3c6c0001660437e,2018-08-06T04:07:20.562Z,2018-08-06
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC not showing clients,sda_new_case_1,3,685362885,SDA,AMER,,Assurance,C3_TO_BE_ASSIGNED_CPR_COMPANY,5bb6634a21bc480015e297d9,2018-10-04T19:00:26.700Z,2018-10-04
DNA___Software_Defined_Access,NULL,SDNMGMT,201261148,Ghost object in DNA Center,sda_new_case_1,3,685029378,SDA,AMER,,Assurance,HILLSBOROUGH_COMMUNITY_COLLEGE_INC,5b73251eb633cc001fa16a36,2018-08-14T18:53:18.846Z,2018-08-14
DNA___Software_Defined_Access,NULL,N5000,94349249,DNA Center stuck in Software upgrade,sda_new_case_1,3,685582332,SDA,AMER,,Assurance,CELGENE_CORPORATION,5be2fa9e510350001f24530c,2018-11-07T14:45:50.545Z,2018-11-07
DNA___Software_Defined_Access,NULL,C9500,201252059,Upgrade DNA from 1.1 to 1.26,sda_new_case_1,3,685584455,SDA,AMER,,Assurance,EASTERN_MICHIGAN_UNIVERSITY,5be32af5aa0460001f64a6e7,2018-11-07T18:12:05.129Z,2018-11-07
DNA___Software_Defined_Access,NULL,SDNMGMT,201205925,sda wireless SSID login issue,sda_new_case_1,3,685587732,SDA,APAC,,Wireless,Hong_Kong_Telecommunications__HKT__Ltd,5be3b1873a1956001f28162b,2018-11-08T03:46:15.815Z,2018-11-08
DNA___Software_Defined_Access,NULL,NULL,NULL,SDA Wireless SSIDs not showing to clients,sda_new_case_1,3,684456777,SDA,AMER,DNA_Software_Defined_Access,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5af3406da98fa30019c8b2fb,2018-05-09T18:39:41.334Z,2018-05-09
DNA___Software_Defined_Access,NULL,SDNMGMT,200627590,SDA Wireless AP DHCP issus,sda_new_case_1,3,684860455,SDA,EMEA,DNA_Software_Defined_Access,Wireless,Shanghai_General_Motors_Company_Limited,5b50550ad75d000016a3f7f4,2018-07-19T09:08:26.548Z,2018-07-19
DNA___Software_Defined_Access,NULL,SDNMGMT,201205925,SDA wireless enablement failed and troubleshooting,sda_new_case_1,3,685319251,SDA,APAC,,Wireless,Hong_Kong_Telecommunications__HKT__Ltd,5bad82f53110430017d082a7,2018-09-28T01:25:09.763Z,2018-09-28
DNA___Software_Defined_Access,,,,SDA-W: Wireless Android mobile user can't access specific apps,,,683570709,SDA,APAC,DNA_Software_Defined_Access,Wireless,AMOREPACIFIC_GROUP,5a6e8544107f9b01febaf1b3,2017-12-07T04:43:13.414Z,
DNA___Software_Defined_Access,NULL,NULL,NULL,Proactive Case - Aspire (Khalifa) SDA - QSL,sda_new_case_1,3,685103519,SDA,EMEA,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b83bb25304a4b001a957209,2018-08-27T08:49:41.095Z,2018-08-27
DNA___Software_Defined_Access,NULL,SDNMGMT,201483502,SDA Wireless,sda_new_case_1,3,685680143,SDA,AMER,,Wireless,BRITISH_TELECOMMUNICATIONS_PLC,5bf705dd217f5c001f724b2a,2018-11-22T19:39:09.826Z,2018-11-22
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC Action during SDA WLC Renew Webadmin Certificate,sda_new_case_1,3,685328113,SDA,APAC,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5bb033a688174d001c94c43e,2018-09-30T02:23:34.633Z,2018-09-30
DNA___Software_Defined_Access,NULL,NULL,NULL,wireless issue with DNA Center and SDA,sda_new_case_1,3,684595800,SDA,EMEA,DNA_Software_Defined_Access,Wireless,CISCO_SYSTEMS_SCOTLAND_LTD,5b163aba7ca0cb001517387e,2018-06-05T07:24:42.368Z,2018-06-05
DNA___Software_Defined_Access,NULL,NULL,NULL,Proactive Case - Aspire (Khalifa) SDA - QSL,sda_new_case_1,3,685040892,SDA,EMEA,,Wireless,TIETO_OYJ,5b7536dd2eec4400234a793c,2018-08-16T08:33:33.159Z,2018-08-16
DNA___Software_Defined_Access,NULL,AIRCTI2,201093751,"SDA Wireless Clients Experience Intermittent Network ""Pause""",sda_new_case_1,3,685142633,SDA,AMER,,Wireless,PRIME_THERAPEUTICS_EAGANDALE,5b8987ddba1d75001fe1b99b,2018-08-31T18:24:29.015Z,2018-08-31
DNA___Software_Defined_Access,NULL,NULL,NULL,SDA AP on-boarding troubleshooting,sda_new_case_1,3,684489474,SDA,APAC,Others,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5afb8e349244e4001a885dbb,2018-05-16T01:49:40.772Z,2018-05-16
DNA___Software_Defined_Access,NULL,SDNMGMT,200214869,[DNAC]SDA環境でNon FabricAPを接続する際の設定方法,sda_new_case_1,4,685148735,SDA,EMEA,,Wireless,MITSUI_KNOWLEDGE_INDUSTRY_COMPANY_LTD,5b8d20e0b3cc820016f1fa68,2018-09-03T11:54:08.519Z,2018-09-03
DNA___Software_Defined_Access,NULL,AIRCTA2,95475169,DHCP IP info from a client in SDA Fabric Edge Wireless is not relayed to WLC,sda_new_case_1,3,685399635,SDA,AMER,,Wireless,CONSCIA_A_S,5bbe31f313b869001419a4f6,2018-10-10T17:08:03.145Z,2018-10-10
DNA___Software_Defined_Access,US-SSPT-DNA,CISE,200984254,SDA-Wireless // Unable to join 3802I AP to the fabric WLC,sda_new_case_1,,683824519,SDA,AMER,DNA_Software_Defined_Access,Wireless,MASTERS_GALLERY_FOODS_INC,5a674fc11a05ad0022031cab,2018-01-23T15:07:45.835Z,
DNA___Software_Defined_Access,US-SSPT-DNA,AIRCTI2,95796064,SDA wireless clients drop off every 1hr Need help investigating cause,sda_new_case_1,,683927469,SDA,AMER,DNA_Software_Defined_Access,Wireless,ASTRAZENECA_PHARMACEUTICALS___CISCO,5a7b27b3788bf6001db67a3e,2018-02-07T16:22:11.899Z,
DNA___Software_Defined_Access,NULL,NULL,NULL,SDA Wireless AP won't join controller,sda_new_case_1,3,684644895,SDA,AMER,DNA_Software_Defined_Access,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b212cce0677c5001d4ae0fb,2018-06-13T14:40:14.171Z,2018-06-13
DNA___Software_Defined_Access,NULL,NULL,NULL,Anchor foreign Setup not working in SDA deployment,sda_new_case_1,3,685490133,SDA,EMEA,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5bd0105998695f002098e05d,2018-10-24T06:25:29.800Z,2018-10-24
DNA___Software_Defined_Access,NULL,SDNMGMT,201274795,SDA fabric enabled wireless AP does not forward DHCP packets,sda_new_case_1,3,685380621,SDA,AMER,,Wireless,NETWORKSYS_AS,5bbb55f20e5bf600178d9391,2018-10-08T13:04:50.990Z,2018-10-08
DNA___Software_Defined_Access,US-SSPT-DNA,CISE,200984254,SDA-Wireless // Clients unable to connect to guest fabric WLAN,sda_new_case_1,,683826205,SDA,AMER,DNA_Software_Defined_Access,Wireless,MASTERS_GALLERY_FOODS_INC,5a67727541bb7c0014aca94a,2018-01-23T17:35:49.946Z,
DNA___Software_Defined_Access,NULL,NULL,NULL,Wireless clients on SDA no able to access Internet or external to Fabric,sda_new_case_1,,683982716,SDA,AMER,DNA_Software_Defined_Access,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5a85fa8d265e1f0018745ab1,2018-02-15T21:24:29.204Z,
DNA___Software_Defined_Access,NULL,NULL,NULL,Proactive Case - Aspire (Khalifa) SDA - QSL Events - Aug 11 - 12,sda_new_case_1,3,685007471,SDA,AMER,,Wireless,TIETO_OYJ,5b6dad12f65a1d001696b4e8,2018-08-10T15:19:46.808Z,2018-08-10
DNA___Software_Defined_Access,NULL,SDNMGMT,201717205,Unable to associate AP with WLC in SDA Fabric,sda_new_case_1,3,685949948,SDA,AMER,,Wireless,BLUETREE_AS,5c3898a92437a2002ce1efc2,2019-01-11T13:22:49.888Z,2019-01-11
DNA___Software_Defined_Access,NULL,NULL,NULL,4800AP Onboarding Issue SDA 1.2.6 / WLC 8.5.135,sda_new_case_1,3,685835385,SDA,APAC,,Wireless,COMPUCOM_CANADA_CO,5c186efe3a1e5e001c31e1e9,2018-12-18T03:52:30.026Z,2018-12-18T00:00:00.000Z
DNA___Software_Defined_Access,NULL,SDNMGMT,201018798,SDA Wireless - some access points are not passing traffic,sda_new_case_1,2,685872052,SDA,EMEA,,Wireless,THE_HOUSING_BANK_FOR_TRADE_&_FINANCE,5c232e8e7a2caa002b8ffbf8,2018-12-26T07:32:30.422Z,2018-12-26T00:00:00.000Z
DNA___Software_Defined_Access,NULL,NULL,NULL,Change of DHCP server for specific VN on SDA,sda_new_case_1,3,685866630,SDA,EMEA,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5c1f77eaf877b50016aa24fd,2018-12-23T11:56:26.072Z,2018-12-23T00:00:00.000Z
,,,,DNAC Wireless issues,sda_new_case_2,,684072161,SDA,AMER,Others,Wireless,CONSCIA_NORGE_AS,5a9979972b8cd91c7a2b1f95,2018-03-02T16:19:35.420Z,
DNA___Software_Defined_Access,NULL,NULL,NULL,SDA POV - WLC and AP not able to communicate on fabric,sda_new_case_1,3,685620450,SDA,AMER,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5beb1d061910f9001e10146c,2018-11-13T18:50:46.273Z,2018-11-13
DNA___Software_Defined_Access,US-SSPT-DNA,CISE,200984254,SDA-Wireless // Wireless clients unable to authenticate to fabric WLAN,sda_new_case_1,,683797409,SDA,AMER,DNA_Software_Defined_Access,Wireless,MASTERS_GALLERY_FOODS_INC,5a60cb797a266a0013ad5f5c,2018-01-18T16:29:45.542Z,
DNA___Software_Defined_Access,NULL,AIRCTI2,94839455,SDA: Not getting IP after remove/add WLC from DNA-C,sda_new_case_1,3,685192998,SDA,EMEA,,Wireless,HI3G_ACCESS_AB,5b962343a2044100199828ed,2018-09-10T07:54:43.394Z,2018-09-10
DNA___Software_Defined_Access,NULL,NULL,NULL,Wireless Guest Network not working on || SDA/DNAC,sda_new_case_1,3,685174187,SDA,AMER,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b914f51fac75c0017b6ad21,2018-09-06T16:01:21.570Z,2018-09-06
DNA___Software_Defined_Access,NULL,AIRCTI2,201390508,C1-AIR-CT5520-K9 / communication with fabric is down. sda network,sda_new_case_1,1,685951606,SDA,AMER,,Wireless,INSPER_INSTITUTO_DE_ENSINO_E_PESQUISA,5c38c270dbd273002120d859,2019-01-11T16:21:04.490Z,2019-01-11
DNA___Software_Defined_Access,NULL,AIRCTI2,94839455,SDA: AP not getting IP from DHCP,sda_new_case_1,3,684933997,SDA,AMER,Others,Wireless,HI3G_ACCESS_AB,5b60532ff72e5e0024f70d74,2018-07-31T12:16:47.337Z,2018-07-31
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC Action during SDA WLC Renew Webadmin Certificate,sda_new_case_1,3,685328260,SDA,APAC,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5bb053fc3a5160001b92f5de,2018-09-30T04:41:32.270Z,2018-09-30
DNA___Software_Defined_Access,NULL,AIRCTA2,200894510,Advice whether to enable CleanAir on a SDA enabled WLC,sda_new_case_1,3,685387723,SDA,EMEA,,Wireless,THE_UNIVERSITY_OF_NORTHAMPTON,5bbc77f0811786001c401b3a,2018-10-09T09:42:08.978Z,2018-10-09
DNA___Software_Defined_Access,NULL,NULL,NULL,wireless client keep getting disconnected - SDA setup,sda_new_case_1,3,685222710,SDA,AMER,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b9a7980002f0400172a937d,2018-09-13T14:51:44.326Z,2018-09-13
DNA___Software_Defined_Access,NULL,SDNMGMT,201231458,WIFI Guest Portal problem,sda_new_case_1,,684092584,SDA,AMER,DNA_Software_Defined_Access,Wireless,CIRQUE_DU_SOLEIL_INC,5a9ebed094766b0017dff5bc,2018-03-06T16:16:16.781Z,
DNA___Software_Defined_Access,NULL,AIRCTB2,201082450,Fabric wireless down,sda_new_case_1,3,685264523,SDA,APAC,,Wireless,FRUCOR_BEVERAGES,5ba314cabac56b0019bee1c6,2018-09-20T03:32:26.327Z,2018-09-20
DNA___Software_Defined_Access,NULL,AIRCTI2,95341850,Fabric enabled SSID not passing traffic,sda_new_case_1,3,685381082,SDA,AMER,,Wireless,EPLUS_TECHNOLOGY_INC,5bbb620a164e0c001e3c987e,2018-10-08T13:56:26.056Z,2018-10-08
DNA___Software_Defined_Access,NULL,NULL,NULL,8540 Controller PSU Status Showing Abnormal,sda_new_case_1,3,685404128,SDA,APAC,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5bbeb91e3b7bf40017269760,2018-10-11T02:44:46.032Z,2018-10-11
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAc Assurance not showing data,sda_new_case_1,3,685513763,SDA,AMER,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5bd3a642ee23dd001617f6ce,2018-10-26T23:41:54.115Z,2018-10-26
DNA___Software_Defined_Access,NULL,SDNMGMT,201831856,DNA License,sda_new_case_1,3,685589475,SDA,EMEA,,Wireless,THK,5be4172101a392002542fcbf,2018-11-08T10:59:45.223Z,2018-11-08
DNA___Software_Defined_Access,NULL,NULL,NULL,LDP -  City of Houston,sda_new_case_1,,683967827,SDA,APAC,DNA_Software_Defined_Access,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5a83900efb5bad001651e778,2018-02-14T01:25:34.403Z,
DNA___Software_Defined_Access,NULL,NULL,NULL,LDP-Maricopa County WLC is missing certificate hence cannot upgrade the code,sda_new_case_1,,684086393,SDA,AMER,DNA_Software_Defined_Access,Wireless,CISCO_SYSTEMS,5a9dadf89fcdbb001243bf0c,2018-03-05T20:52:08.375Z,
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC shows WLC and APs as unmonitored,sda_new_case_1,3,684323022,SDA,AMER,DNA_Software_Defined_Access,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5ad4bb91e21440001443e95e,2018-04-16T15:04:49.731Z,2018-04-16
DNA___Software_Defined_Access,NULL,AIRCTI2,200219073,New clients couldn't connect to  Wi Fi network.,sda_new_case_1,3,684522814,SDA,EMEA,Others,Wireless,LIMITED_LIABILITY_COMPANY_T2_MOBILE,5b03f596ecee3f001555421b,2018-05-22T10:48:54.174Z,2018-05-22
DNA___Software_Defined_Access,NULL,NULL,NULL,iPhone cannot popup guest portal automatically,sda_new_case_1,3,684832545,SDA,APAC,DNA_Software_Defined_Access,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b4c2e5474b8f300155a6ccb,2018-07-16T05:34:12.189Z,2018-07-16
DNA___Software_Defined_Access,NULL,NULL,NULL,AP Grouping via DNAC,sda_new_case_1,3,684959192,SDA,EMEA,DNA_Software_Defined_Access,Wireless,MOBILE_TELEPHONE_NETWORKS__PTY__LTD,5b640da3801fac001f6dabc6,2018-08-03T08:09:07.876Z,2018-08-03
DNA___Software_Defined_Access,NULL,ASR1000,201852069,Cannot remove WLANs in DNAC,sda_new_case_1,3,685728797,SDA,AMER,,Wireless,ELISA_SANTA_MONICA_OY,5c014c7d22459a00223fca00,2018-11-30T14:43:09.070Z,2018-11-30
DNA___Software_Defined_Access,NULL,C9500,201660552,Cisco DNA - User reported network issues while roaming,sda_new_case_1,3,685927829,SDA,AMER,,Wireless,COHESITY,5c34eddd205545001ab979d0,2019-01-08T18:37:17.075Z,2019-01-08
DNA___Software_Defined_Access,NULL,TAMF8K,200900065,Cisco DNA C,sda_new_case_1,3,685966543,SDA,APAC,,Wireless,SYNNEX_CORPORATION,5c3d6bc6a0602900148dd314,2019-01-15T05:12:38.069Z,2019-01-15
DNA___Software_Defined_Access,NULL,NULL,NULL,Packet drop in Cisco AP,sda_new_case_1,3,685837195,SDA,EMEA,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5c18d1a8533d0e0015eb2fb1,2018-12-18T10:53:28.581Z,2018-12-18T00:00:00.000Z
DNA___Software_Defined_Access,NULL,SDNMGMT,201083526,WLC error during provisiong,sda_new_case_1,3,685647817,SDA,AMER,,Wireless,BELL_CANADA,5bef2b71c4633a001961c0d7,2018-11-16T20:41:21.049Z,2018-11-16
DNA___Software_Defined_Access,NULL,CISE,200922506,Assistance needed with ISE,sda_new_case_1,3,685045644,SDA,AMER,,Wireless,OWENS_CORNING,5b75be5cdd1a9c001ca3fbdb,2018-08-16T18:11:40.312Z,2018-08-16
DNA___Software_Defined_Access,NULL,AIRCTB2,201082450,DNAC failing to delete WLC,sda_new_case_1,3,685137543,SDA,APAC,,Wireless,FRUCOR_BEVERAGES,5b88a4712289ac002232c6f8,2018-08-31T02:14:09.507Z,2018-08-31
DNA___Software_Defined_Access,NULL,AIRCTB2,201082450,DNAC - Wireless Application Policy - DSCP marking issue,sda_new_case_1,3,685337764,SDA,APAC,,Wireless,FRUCOR_BEVERAGES,5bb2bbac4573ce0018ef89f0,2018-10-02T00:28:28.283Z,2018-10-02
DNA___Software_Defined_Access,NULL,NULL,NULL,Bug in DNA-C Floor map,sda_new_case_1,3,685584117,SDA,AMER,,Wireless,CISCO_SYSTEMS_FINANCE_INTERNATIONAL,5be32204db41c40014bcfb66,2018-11-07T17:33:56.271Z,2018-11-07
DNA___Software_Defined_Access,US-SSPT-DNA,CISE,200984254,WLC HA pair discovering,,,683755258,SDA,AMER,DNA_Software_Defined_Access,Wireless,MASTERS_GALLERY_FOODS_INC,5a6e8545107f9b01febaf1df,2018-01-11T15:55:59.069Z,
DNA___Software_Defined_Access,NULL,AIRCTA2,95185376,C1-AIR-CT8540-K9 || Wireless clients not able to route,sda_new_case_1,,684057103,SDA,AMER,DNA_Software_Defined_Access,Wireless,UMASS_MEMORIAL_HEALTH_CARE_INC,5a96d0a820c9de00141d4934,2018-02-28T15:54:16.966Z,
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC WLC Integration,sda_new_case_1,3,684488868,SDA,AMER,DNA_Software_Defined_Access,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5afb54ace347e20013ef44a5,2018-05-15T21:44:12.222Z,2018-05-15
DNA___Software_Defined_Access,NULL,NULL,NULL,Telemetry loss,sda_new_case_1,3,685931413,SDA,EMEA,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5c35994c8bf1a9001a8c67c1,2019-01-09T06:48:44.845Z,2019-01-09
DNA___Software_Defined_Access,NULL,AIRCTI2,201568443,DNAC will no enable SSID,sda_new_case_1,3,685950284,SDA,AMER,,Wireless,DIMENSION_DATA_BELGIUM_SA,5c38a3fdde0cd00016d9663b,2019-01-11T14:11:09.464Z,2019-01-11
DNA___Software_Defined_Access,NULL,DNAHW,201698797,DNA-C / WLC Provision errors on,sda_new_case_1,3,685981517,SDA,AMER,,Wireless,ATENDE_SA,5c3f91ffa255290014faff78,2019-01-16T20:20:15.412Z,2019-01-16
DNA___Software_Defined_Access,NULL,ASAMID,94833667,DNA Test,sda_new_case_1,3,685081049,SDA,AMER,,Wireless,NCS_PEARSON_INC,5b7d983d04c1da0025b2a6f6,2018-08-22T17:07:09.400Z,2018-08-22
DNA___Software_Defined_Access,NULL,NULL,NULL,SD-Access Wireless,sda_new_case_1,3,685163214,SDA,AMER,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b8fe14ef25fd1001fbbd9f4,2018-09-05T13:59:42.789Z,2018-09-05
DNA___Software_Defined_Access,NULL,NULL,NULL,DNAC 1.2.4 WLAN country settings,sda_new_case_1,3,685466500,SDA,AMER,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5bca3da0035f64001714b57c,2018-10-19T20:25:04.805Z,2018-10-19
DNA___Software_Defined_Access,NULL,AIRCTI2,200262128,Wireless upgrade issue,sda_new_case_1,3,685328708,SDA,EMEA,,Wireless,HARMAN_INTERNATIONAL,5bb0b4dc7ece210024348f52,2018-09-30T11:34:52.102Z,2018-09-30
DNA___Software_Defined_Access,NULL,NULL,NULL,fabric wireless is down,sda_new_case_1,1,686009915,SDA,EMEA,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5c46d46558856c002f884b86,2019-01-22T08:29:25.595Z,2019-01-22
DNA___Software_Defined_Access,NULL,AIRCTI,94350850,WCL-AP Reboot best practice,sda_new_case_1,3,685523328,SDA,AMER,,Wireless,BRIGHTSTAR_CORPORATION,5bd75968e0c68f001b3a4896,2018-10-29T19:03:04.916Z,2018-10-29
DNA___Software_Defined_Access,NULL,AIRCTI,95418750,JJLAPTOP keep dropping,sda_new_case_1,3,685556664,SDA,AMER,,Wireless,JOHNSON_&_JOHNSON__HK__LTD,5bdc7926b413170023eaffaf,2018-11-02T16:19:50.769Z,2018-11-02
DNA___Software_Defined_Access,NULL,SDNMGMT,201483502,Issues with Integration with WLC and DNAC,sda_new_case_1,3,685581952,SDA,AMER,,Wireless,BRITISH_TELECOMMUNICATIONS_PLC,5be2f0e712719a0014efa182,2018-11-07T14:04:23.553Z,2018-11-07
DNA___Software_Defined_Access,NULL,SDNMGMT,201671966,DNA Center Intelgent capture does not provision settings,sda_new_case_1,3,685704781,SDA,AMER,,Wireless,IF_VAHINKOVAKUUTUS_OY,5bfda4d353aaf10021c9b0bd,2018-11-27T20:10:59.968Z,2018-11-27
DNA___Software_Defined_Access,NULL,NULL,NULL,TEST - DO NOT TAKE THIS CASE - THIS IS FOR TESTING PURPOSES,,,683721938,SDA,AMER,DNA_Software_Defined_Access,Wireless,CISCO_SYSTEMS_CAPITAL_CORPORATION,5a6e8544107f9b01febaf1d9,2018-01-05T19:52:42.733Z,
DNA___Software_Defined_Access,NULL,AIRCTI2,200866525,Application access delay in WiFi Mobile Environment (vs LTE Network),,,683856869,SDA,APAC,DNA_Software_Defined_Access,Wireless,AMOREPACIFIC_GROUP,5a6eb448107f9b01febaf1ee,2018-01-29T05:22:32.279Z,
DNA___Software_Defined_Access,NULL,C9300,200818824,Licenese issue with prime infrastrcuture 3.x,sda_new_case_1,,683996197,SDA,AMER,DNA_Software_Defined_Access,Wireless,HUNTING_ENERGY,5a8adb09a8cca50020ef91ae,2018-02-19T14:11:21.056Z,
DNA___Software_Defined_Access,NULL,SDNMGMT,201345895,Fabric SSIDs not enabled,sda_new_case_1,3,684548239,SDA,AMER,DNA_Software_Defined_Access,Wireless,GARMIN_INTERNATIONAL,5b084d025a54840013492fc4,2018-05-25T17:50:58.121Z,2018-05-25
DNA___Software_Defined_Access,NULL,AIRCTI,95292687,Reporting,sda_new_case_1,4,684698616,SDA,AMER,DNA_Software_Defined_Access,Wireless,FRESNO_COUNTY,5b2d38dd67ed340019fe0684,2018-06-22T17:58:53.650Z,2018-06-22
DNA___Software_Defined_Access,NULL,SDNMGMT,201411479,Fabric WLC Failed Provision,sda_new_case_1,3,684798232,SDA,EMEA,DNA_Software_Defined_Access,Wireless,Natilik_Ltd,5b448bca384cd8001757274f,2018-07-10T10:34:50.590Z,2018-07-10
DNA___Software_Defined_Access,NULL,SDNMGMT,201093751,DNAC No longer displaying heatmap,sda_new_case_1,3,685004074,SDA,APAC,,Wireless,PRIME_THERAPEUTICS_LLC,5b6d22b04c04ed00170f6b35,2018-08-10T05:29:20.144Z,2018-08-10
DNA___Software_Defined_Access,NULL,NULL,NULL,Fabric Enabled Wireless - Roaming Issues,sda_new_case_1,3,685054373,SDA,AMER,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5b7724e3bd922e0019b80db0,2018-08-17T19:41:23.370Z,2018-08-17
DNA___Software_Defined_Access,NULL,SDNMGMT,201630816,Unable to connect on wireless,sda_new_case_1,3,685883900,SDA,AMER,,Wireless,PHYSICIANS_HEALTH_PLAN_OF_NORTHERN_INDIANA_INC,5c268d49cf4785002b20e427,2018-12-28T20:53:29.144Z,2018-12-28T00:00:00.000Z
DNA___Software_Defined_Access,NULL,SDNMGMT,95796064,DN1-HW-APL // DANS quest issue,sda_new_case_1,,684138365,SDA,APAC,DNA_Software_Defined_Access,Wireless,ASTRA_ZENECA_MEDIMMUNE_LIMITED,5aa889823413d80014b4f38a,2018-03-14T02:31:30.280Z,
DNA___Software_Defined_Access,NULL,SDNMGMT,201355820,Use 1Gbps port,sda_new_case_1,3,685522170,SDA,AMER,,Wireless,MINISTERO_DELLO_SVILUPPO_ECONOMICO,5bd73d207c0e7b001a9b2038,2018-10-29T17:02:24.502Z,2018-10-29
DNA___Software_Defined_Access,NULL,DNAHW,201814804,DNA option 43 not working,sda_new_case_1,3,686007092,SDA,AMER,,Wireless,PUBLIX_SUPER_MARKETS_INC,5c461edafefef60017aaf640,2019-01-21T19:34:50.138Z,2019-01-21
DNA___Software_Defined_Access,NULL,DNAHW,201892406,DNA-C Wireless HA Failure,sda_new_case_1,3,686025127,SDA,AMER,,Wireless,THE_BRITISH_LAND__COMPANY_PLC,5c48e26429f18100200956a6,2019-01-23T21:53:40.892Z,2019-01-23
DNA___Software_Defined_Access,NULL,NULL,NULL,Proactive TAC case for SDA/DNA-C at University of Northampton,sda_new_case_1,3,685266263,SDA,EMEA,,Wireless,C3_TO_BE_ASSIGNED_CPR_COMPANY,5ba370c8cdfcd90014313dd1,2018-09-20T10:04:56.138Z,2018-09-20
DNA___Software_Defined_Access,NULL,AIRCTA2,200894510,WLC / DNAC - Unable to Provision AP,sda_new_case_1,3,685041016,SDA,EMEA,,Wireless,THE_UNIVERSITY_OF_NORTHAMPTON,5b753c12786053001ea8314e,2018-08-16T08:55:46.156Z,2018-08-16
DNA___Software_Defined_Access,NULL,NULL,NULL,Interface Flooring DNAC Guest Wifi Policy,sda_new_case_1,3,685100632,SDA,AMER,,Wireless,DIMENSION_DATA_NORTH_AMERICA_INC,5b81cc0ad888d8001e13db7b,2018-08-25T21:37:14.285Z,2018-08-25
DNA___Software_Defined_Access,NULL,AIRCTI2,94839455,WiFi not working after upgrade,sda_new_case_1,3,685223716,SDA,AMER,,Wireless,HI3G_ACCESS_AB,5b9a8d618fa4a00026741163,2018-09-13T16:16:33.560Z,2018-09-13
DNA___Software_Defined_Access,NULL,CISE,90815932,Cannot delete WLC device in DNAC 1.1.8,sda_new_case_1,3,685404769,SDA,EMEA,,Wireless,NOVO_NORDISK_CHINA_PHARMACEUTICALS_COMPANY_LTD,5bbeea43e000f40020353891,2018-10-11T06:14:27.081Z,2018-10-11
DNA___Software_Defined_Access,NULL,AIRCTI2,201653986,AP unable to join controller,sda_new_case_1,3,685425952,SDA,EMEA,,Wireless,SONY_ELECTRONICS_ASIA_PACIFIC_PTE_LTD,5bc442ea144fbd001d2f7cdd,2018-10-15T07:34:02.895Z,2018-10-15
